Aquatic Programs Count,day,Day of Week,Family Swim Count,Lap Swim Count,Outage Count,tally_Time,Water Excercise Count
,01/26/2019,Saturday,,,,11:15:00,
7,01/26/2019,Saturday,,,,11:45:00,
,01/26/2019,Saturday,,,,12:15:00,
,01/26/2019,Saturday,,,,12:45:00,
4,01/26/2019,Saturday,,,,13:15:00,
,01/26/2019,Saturday,,,,13:45:00,
9,01/26/2019,Saturday,,,,14:15:00,
7,01/26/2019,Saturday,,,,14:45:00,
,01/26/2019,Saturday,,11,,15:15:00,
,01/26/2019,Saturday,27,,,15:45:00,
,01/26/2019,Saturday,,,,16:15:00,
,01/26/2019,Saturday,30,,,16:45:00,
,01/26/2019,Saturday,,,,17:15:00,
,01/26/2019,Saturday,,,,17:45:00,
,01/26/2019,Saturday,,,,18:15:00,
,01/26/2019,Saturday,,,,18:45:00,
,01/26/2019,Saturday,,,,19:15:00,
,01/26/2019,Saturday,,,,19:45:00,
,01/26/2019,Saturday,,,,20:15:00,
,01/26/2019,Saturday,,,,20:45:00,
,01/26/2019,Saturday,,,,21:15:00,
,01/27/2019,Sunday,,,,05:45:00,
,01/27/2019,Sunday,,,,06:15:00,
,01/27/2019,Sunday,,,,06:45:00,
,01/27/2019,Sunday,,,,07:15:00,
,01/27/2019,Sunday,,0,,07:45:00,
0,01/27/2019,Sunday,,,,08:15:00,
18,01/27/2019,Sunday,,,,08:45:00,
13,01/27/2019,Sunday,,,,09:15:00,
18,01/27/2019,Sunday,,,,09:45:00,
11,01/27/2019,Sunday,,,,10:15:00,
18,01/27/2019,Sunday,,,,10:45:00,
6,01/27/2019,Sunday,,,,11:15:00,
8,01/27/2019,Sunday,,,,11:45:00,
19,01/27/2019,Sunday,,,,12:15:00,
16,01/27/2019,Sunday,,,,12:45:00,
2,01/27/2019,Sunday,,,,13:15:00,
2,01/27/2019,Sunday,,,,13:45:00,
,01/27/2019,Sunday,,,,14:15:00,
,01/27/2019,Sunday,,,,14:45:00,
,01/27/2019,Sunday,,,,15:15:00,
,01/27/2019,Sunday,,,,15:45:00,
17,01/27/2019,Sunday,,0,,16:15:00,
36,01/27/2019,Sunday,,0,,16:45:00,
,01/27/2019,Sunday,,,,17:15:00,
,01/27/2019,Sunday,,,,17:45:00,
,01/27/2019,Sunday,,,,18:15:00,
,01/27/2019,Sunday,,,,18:45:00,
,01/27/2019,Sunday,,,,19:15:00,
,01/27/2019,Sunday,,,,19:45:00,
,01/27/2019,Sunday,,,,20:15:00,
,01/27/2019,Sunday,,,,20:45:00,
,01/27/2019,Sunday,,,,21:15:00,
,01/28/2019,Monday,,0,,05:45:00,
,01/28/2019,Monday,,1,,06:15:00,
,01/28/2019,Monday,,1,,06:45:00,
,01/28/2019,Monday,,1,,07:15:00,
,01/28/2019,Monday,,5,,07:45:00,
,01/28/2019,Monday,,6,,08:15:00,1
,01/28/2019,Monday,,6,,08:45:00,1
,01/28/2019,Monday,,,,09:15:00,16
,01/28/2019,Monday,,,,09:45:00,17
,01/28/2019,Monday,,9,,10:15:00,
,01/28/2019,Monday,,7,,10:45:00,
11,01/28/2019,Monday,,,,11:15:00,
22,01/28/2019,Monday,,,,11:45:00,
,01/28/2019,Monday,,,,12:15:00,22
,01/28/2019,Monday,,,,12:45:00,12
,01/28/2019,Monday,,,,13:15:00,
,01/28/2019,Monday,,,,13:45:00,
,01/28/2019,Monday,,,,14:15:00,
,01/28/2019,Monday,,,,14:45:00,
,01/28/2019,Monday,,,,15:15:00,
,01/28/2019,Monday,,,,15:45:00,
12,01/28/2019,Monday,,,,16:15:00,
13,01/28/2019,Monday,,,,16:45:00,
0,01/28/2019,Monday,,4,,17:15:00,
6,01/28/2019,Monday,,3,,17:45:00,
8,01/28/2019,Monday,,,,18:15:00,
8,01/28/2019,Monday,,,,18:45:00,
5,01/28/2019,Monday,,,,19:15:00,
,01/28/2019,Monday,,,,19:45:00,
5,01/28/2019,Monday,,,,20:15:00,
,01/28/2019,Monday,,4,,20:45:00,
,01/28/2019,Monday,,2,,21:15:00,
,01/29/2019,Tuesday,,,,05:45:00,
,01/29/2019,Tuesday,,,,06:15:00,
,01/29/2019,Tuesday,,,,06:45:00,
,01/29/2019,Tuesday,,,,07:15:00,
,01/29/2019,Tuesday,,,,07:45:00,
,01/29/2019,Tuesday,,7,,08:15:00,
,01/29/2019,Tuesday,,3,,08:45:00,
,01/29/2019,Tuesday,,,,09:15:00,7
,01/29/2019,Tuesday,,,,09:45:00,7
,01/29/2019,Tuesday,,,,10:15:00,3
,01/29/2019,Tuesday,,,,10:45:00,5
,01/29/2019,Tuesday,,7,,11:15:00,
,01/29/2019,Tuesday,,3,,11:45:00,
,01/29/2019,Tuesday,,,,12:15:00,
,01/29/2019,Tuesday,,,,12:45:00,
,01/29/2019,Tuesday,,,,13:15:00,
,01/29/2019,Tuesday,,,,13:45:00,
,01/29/2019,Tuesday,,,,14:15:00,
,01/29/2019,Tuesday,,,,14:45:00,
,01/29/2019,Tuesday,,,,15:15:00,
,01/29/2019,Tuesday,,,,15:45:00,
,01/29/2019,Tuesday,,,,16:15:00,
,01/29/2019,Tuesday,,,,16:45:00,
,01/29/2019,Tuesday,,,,17:15:00,
,01/29/2019,Tuesday,,,,17:45:00,
,01/29/2019,Tuesday,,,,18:15:00,
,01/29/2019,Tuesday,,,,18:45:00,
,01/29/2019,Tuesday,,,,19:15:00,
,01/29/2019,Tuesday,,,,19:45:00,
,01/29/2019,Tuesday,,,,20:15:00,
,01/29/2019,Tuesday,,,,20:45:00,
,01/29/2019,Tuesday,,,,21:15:00,
,01/30/2019,Wednesday,,2,,05:45:00,
,01/30/2019,Wednesday,,2,,06:15:00,
,01/30/2019,Wednesday,,4,,06:45:00,
,01/30/2019,Wednesday,,2,,07:15:00,
,01/30/2019,Wednesday,,5,,07:45:00,
,01/30/2019,Wednesday,,2,,08:15:00,3
,01/30/2019,Wednesday,,0,,08:45:00,4
,01/30/2019,Wednesday,,,,09:15:00,12
,01/30/2019,Wednesday,,,,09:45:00,12
,01/30/2019,Wednesday,,5,,10:15:00,
,01/30/2019,Wednesday,,6,,10:45:00,
,01/30/2019,Wednesday,,,,11:15:00,
,01/30/2019,Wednesday,,,,11:45:00,
,01/30/2019,Wednesday,,2,,12:15:00,
,01/30/2019,Wednesday,,2,,12:45:00,
,01/30/2019,Wednesday,,,,13:15:00,
,01/30/2019,Wednesday,,,,13:45:00,
,01/30/2019,Wednesday,,,,14:15:00,
,01/30/2019,Wednesday,,,,14:45:00,
,01/30/2019,Wednesday,,,,15:15:00,
,01/30/2019,Wednesday,,,,15:45:00,
6,01/30/2019,Wednesday,,2,,16:15:00,
4,01/30/2019,Wednesday,,3,,16:45:00,
,01/30/2019,Wednesday,,4,,17:15:00,
,01/30/2019,Wednesday,,,,17:45:00,
8,01/30/2019,Wednesday,,,,18:15:00,
,01/30/2019,Wednesday,,,,18:45:00,
,01/30/2019,Wednesday,,,,19:15:00,
4,01/30/2019,Wednesday,,,,19:45:00,
8,01/30/2019,Wednesday,,,,20:15:00,
1,01/30/2019,Wednesday,,,,20:45:00,
2,01/30/2019,Wednesday,,,,21:15:00,
,02/02/2019,Saturday,,,,05:45:00,
,02/02/2019,Saturday,,,,06:15:00,
,02/02/2019,Saturday,,,,06:45:00,
,02/02/2019,Saturday,,,,07:15:00,
,02/02/2019,Saturday,,,,07:45:00,
,02/02/2019,Saturday,,,,08:15:00,
,02/02/2019,Saturday,,,,08:45:00,
,02/02/2019,Saturday,,,,09:15:00,
,02/02/2019,Saturday,,,,09:45:00,
,02/02/2019,Saturday,,,,10:15:00,
15,02/02/2019,Saturday,,,,10:45:00,
,02/02/2019,Saturday,,,,11:15:00,
,02/02/2019,Saturday,,,,11:45:00,
,02/02/2019,Saturday,,,,12:15:00,
,02/02/2019,Saturday,,,,12:45:00,
2,02/02/2019,Saturday,,,,13:15:00,
5,02/02/2019,Saturday,,,,13:45:00,
6,02/02/2019,Saturday,,,,14:15:00,
3,02/02/2019,Saturday,,,,14:45:00,
,02/02/2019,Saturday,,5,,15:15:00,
,02/02/2019,Saturday,,6,,15:45:00,
,02/02/2019,Saturday,30,,,16:15:00,
,02/02/2019,Saturday,,,,16:45:00,
,02/02/2019,Saturday,80,,,17:15:00,
,02/02/2019,Saturday,45,,,17:45:00,
,02/02/2019,Saturday,,,,18:15:00,
,02/02/2019,Saturday,,,,18:45:00,
,02/02/2019,Saturday,,,,19:15:00,
,02/02/2019,Saturday,,,,19:45:00,
,02/02/2019,Saturday,,,,20:15:00,
,02/02/2019,Saturday,,,,20:45:00,
,02/02/2019,Saturday,,,,21:15:00,
,02/04/2019,Monday,,0,,05:45:00,
,02/04/2019,Monday,,1,,06:15:00,
,02/04/2019,Monday,,,,06:45:00,
,02/04/2019,Monday,,,,07:15:00,
,02/04/2019,Monday,,4,,07:45:00,
,02/04/2019,Monday,,1,,08:15:00,2
,02/04/2019,Monday,,,,08:45:00,
,02/04/2019,Monday,,,,09:15:00,18
,02/04/2019,Monday,,,,09:45:00,
,02/04/2019,Monday,,2,,10:15:00,
,02/04/2019,Monday,,,,10:45:00,
,02/04/2019,Monday,,,,11:15:00,
15,02/04/2019,Monday,,,,11:45:00,
,02/04/2019,Monday,,,,12:15:00,10
,02/04/2019,Monday,,,,12:45:00,
,02/04/2019,Monday,,,,13:15:00,
,02/04/2019,Monday,,,,13:45:00,
,02/04/2019,Monday,,,,14:15:00,
,02/04/2019,Monday,,,,14:45:00,
,02/04/2019,Monday,,,,15:15:00,
,02/04/2019,Monday,,,,15:45:00,
12,02/04/2019,Monday,,,,16:15:00,
9,02/04/2019,Monday,,,,16:45:00,
,02/04/2019,Monday,,3,,17:15:00,
,02/04/2019,Monday,,3,,17:45:00,
5,02/04/2019,Monday,,,,18:15:00,
7,02/04/2019,Monday,,,,18:45:00,
5,02/04/2019,Monday,,,,19:15:00,
5,02/04/2019,Monday,,,,19:45:00,
5,02/04/2019,Monday,,,,20:15:00,
,02/04/2019,Monday,,3,,20:45:00,
,02/04/2019,Monday,,,,21:15:00,
,02/05/2019,Tuesday,,,,05:45:00,
,02/05/2019,Tuesday,,,,06:15:00,
,02/05/2019,Tuesday,,,,06:45:00,
,02/05/2019,Tuesday,,,,07:15:00,
,02/05/2019,Tuesday,,,,07:45:00,
,02/05/2019,Tuesday,,3,,08:15:00,
,02/05/2019,Tuesday,,3,,08:45:00,
,02/05/2019,Tuesday,,1,,09:15:00,4
,02/05/2019,Tuesday,,1,,09:45:00,5
,02/05/2019,Tuesday,,,,10:15:00,3
,02/05/2019,Tuesday,,,,10:45:00,3
,02/05/2019,Tuesday,,4,,11:15:00,
,02/05/2019,Tuesday,,3,,11:45:00,
,02/05/2019,Tuesday,,7,,12:15:00,
,02/05/2019,Tuesday,,7,,12:45:00,
,02/05/2019,Tuesday,,,,13:15:00,
,02/05/2019,Tuesday,,,,13:45:00,
,02/05/2019,Tuesday,,,,14:15:00,
,02/05/2019,Tuesday,,,,14:45:00,
,02/05/2019,Tuesday,,,,15:15:00,
,02/05/2019,Tuesday,,,,15:45:00,
,02/05/2019,Tuesday,7,,,16:15:00,
,02/05/2019,Tuesday,,,,16:45:00,
,02/05/2019,Tuesday,,,,17:15:00,
,02/05/2019,Tuesday,,,,17:45:00,
,02/05/2019,Tuesday,,,,18:15:00,
5,02/05/2019,Tuesday,,,,18:45:00,
,02/05/2019,Tuesday,,,,19:15:00,
,02/05/2019,Tuesday,,,,19:45:00,
,02/05/2019,Tuesday,,1,,20:15:00,
,02/05/2019,Tuesday,,3,,20:45:00,
,02/05/2019,Tuesday,,,,21:15:00,
,02/06/2019,Wednesday,,0,,05:45:00,
,02/06/2019,Wednesday,,2,,06:15:00,
,02/06/2019,Wednesday,,4,,06:45:00,
,02/06/2019,Wednesday,,,,07:15:00,
,02/06/2019,Wednesday,,,,07:45:00,
,02/06/2019,Wednesday,,2,,08:15:00,1
,02/06/2019,Wednesday,,,,08:45:00,
,02/06/2019,Wednesday,,,,09:15:00,20
,02/06/2019,Wednesday,,,,09:45:00,20
,02/06/2019,Wednesday,,6,,10:15:00,
,02/06/2019,Wednesday,,6,,10:45:00,
,02/06/2019,Wednesday,,,,11:15:00,
,02/06/2019,Wednesday,,,,11:45:00,
,02/06/2019,Wednesday,,,,12:15:00,
,02/06/2019,Wednesday,,,,12:45:00,
,02/06/2019,Wednesday,,,,13:15:00,
,02/06/2019,Wednesday,,,,13:45:00,
,02/06/2019,Wednesday,,,,14:15:00,
,02/06/2019,Wednesday,,,,14:45:00,
,02/06/2019,Wednesday,,,,15:15:00,
,02/06/2019,Wednesday,,,,15:45:00,
,02/06/2019,Wednesday,,,,16:15:00,
,02/06/2019,Wednesday,,,,16:45:00,
,02/06/2019,Wednesday,,12,,17:15:00,
,02/06/2019,Wednesday,,15,,17:45:00,
,02/06/2019,Wednesday,,,,18:15:00,
,02/06/2019,Wednesday,,,,18:45:00,
6,02/06/2019,Wednesday,,,,19:15:00,
6,02/06/2019,Wednesday,,,,19:45:00,
,02/06/2019,Wednesday,,,,20:15:00,
,02/06/2019,Wednesday,,7,,20:45:00,
,02/06/2019,Wednesday,,,,21:15:00,
,02/07/2019,Thursday,,,,05:45:00,
,02/07/2019,Thursday,,,,06:15:00,
,02/07/2019,Thursday,,,,06:45:00,
,02/07/2019,Thursday,,,,07:15:00,
,02/07/2019,Thursday,,,,07:45:00,
,02/07/2019,Thursday,,3,,08:15:00,
,02/07/2019,Thursday,,4,,08:45:00,
,02/07/2019,Thursday,,,,09:15:00,11
,02/07/2019,Thursday,,,,09:45:00,11
,02/07/2019,Thursday,,,,10:15:00,11
,02/07/2019,Thursday,,,,10:45:00,8
1,02/07/2019,Thursday,,1,,11:15:00,
,02/07/2019,Thursday,,2,,11:45:00,
,02/07/2019,Thursday,,3,,12:15:00,
,02/07/2019,Thursday,,,,12:45:00,
,02/07/2019,Thursday,,,,13:15:00,
,02/07/2019,Thursday,,,,13:45:00,
,02/07/2019,Thursday,,,,14:15:00,
,02/07/2019,Thursday,,,,14:45:00,
,02/07/2019,Thursday,,,,15:15:00,
,02/07/2019,Thursday,,,,15:45:00,
,02/07/2019,Thursday,,,,16:15:00,
,02/07/2019,Thursday,7,2,,16:45:00,
,02/07/2019,Thursday,2,4,,17:15:00,
8,02/07/2019,Thursday,,,,17:45:00,
6,02/07/2019,Thursday,,,,18:15:00,
2,02/07/2019,Thursday,,,,18:45:00,
,02/07/2019,Thursday,,,,19:15:00,3
,02/07/2019,Thursday,,,,19:45:00,4
,02/07/2019,Thursday,,4,,20:15:00,
,02/07/2019,Thursday,,5,,20:45:00,
,02/07/2019,Thursday,,4,,21:15:00,
,02/08/2019,Friday,,0,,05:45:00,
,02/08/2019,Friday,,2,,06:15:00,
,02/08/2019,Friday,,2,,06:45:00,
,02/08/2019,Friday,,3,,07:15:00,
,02/08/2019,Friday,,3,,07:45:00,
,02/08/2019,Friday,,2,,08:15:00,
,02/08/2019,Friday,,,,08:45:00,5
,02/08/2019,Friday,,,,09:15:00,18
,02/08/2019,Friday,,,,09:45:00,18
,02/08/2019,Friday,,4,,10:15:00,
,02/08/2019,Friday,,6,,10:45:00,
,02/08/2019,Friday,,,,11:15:00,
,02/08/2019,Friday,,,,11:45:00,
,02/08/2019,Friday,,,,12:15:00,
,02/08/2019,Friday,,,,12:45:00,
,02/08/2019,Friday,,,,13:15:00,
,02/08/2019,Friday,,,,13:45:00,
,02/08/2019,Friday,,,,14:15:00,
,02/08/2019,Friday,,,,14:45:00,
,02/08/2019,Friday,,,,15:15:00,
,02/08/2019,Friday,,,,15:45:00,
,02/08/2019,Friday,2,,,16:15:00,
,02/08/2019,Friday,15,,,16:45:00,
,02/08/2019,Friday,,25,,17:15:00,
,02/08/2019,Friday,,20,,17:45:00,
5,02/08/2019,Friday,,,,18:15:00,
6,02/08/2019,Friday,,,,18:45:00,
,02/08/2019,Friday,0,3,,19:15:00,
,02/08/2019,Friday,0,3,,19:45:00,
,02/08/2019,Friday,0,1,,20:15:00,
,02/08/2019,Friday,0,1,,20:45:00,
,02/08/2019,Friday,0,1,,21:15:00,
,02/09/2019,Saturday,,,,05:45:00,
,02/09/2019,Saturday,,,,06:15:00,
,02/09/2019,Saturday,,,,06:45:00,
,02/09/2019,Saturday,,,,07:15:00,
,02/09/2019,Saturday,,,,07:45:00,
,02/09/2019,Saturday,,,,08:15:00,
20,02/09/2019,Saturday,,,,08:45:00,
10,02/09/2019,Saturday,,,,09:15:00,
15,02/09/2019,Saturday,,,,09:45:00,
22,02/09/2019,Saturday,,,,10:15:00,
22,02/09/2019,Saturday,,,,10:45:00,
,02/09/2019,Saturday,,,,11:15:00,
14,02/09/2019,Saturday,,,,11:45:00,
15,02/09/2019,Saturday,,,,12:15:00,
16,02/09/2019,Saturday,,,,12:45:00,
,02/09/2019,Saturday,,9,,13:15:00,
,02/09/2019,Saturday,,8,,13:45:00,
,02/09/2019,Saturday,,8,,14:15:00,
,02/09/2019,Saturday,,6,,14:45:00,
,02/09/2019,Saturday,,5,,15:15:00,
,02/09/2019,Saturday,,6,,15:45:00,
,02/09/2019,Saturday,,,,16:15:00,
,02/09/2019,Saturday,,,,16:45:00,
,02/09/2019,Saturday,35,,,17:15:00,
,02/09/2019,Saturday,,,,17:45:00,
,02/09/2019,Saturday,,,,18:15:00,
,02/09/2019,Saturday,,,,18:45:00,
,02/09/2019,Saturday,,,,19:15:00,
,02/09/2019,Saturday,,,,19:45:00,
,02/09/2019,Saturday,,,,20:15:00,
,02/09/2019,Saturday,,,,20:45:00,
,02/09/2019,Saturday,,,,21:15:00,
,02/11/2019,Monday,,,0,05:45:00,
,02/11/2019,Monday,,,0,06:15:00,
,02/11/2019,Monday,,,0,06:45:00,
,02/11/2019,Monday,,,0,07:15:00,
,02/11/2019,Monday,,,0,07:45:00,
,02/11/2019,Monday,,,0,08:15:00,
,02/11/2019,Monday,,,0,08:45:00,
,02/11/2019,Monday,,,0,09:15:00,
,02/11/2019,Monday,,,0,09:45:00,
,02/11/2019,Monday,,,0,10:15:00,
,02/11/2019,Monday,,,0,10:45:00,
,02/11/2019,Monday,,,0,11:15:00,
,02/11/2019,Monday,,,0,11:45:00,
,02/11/2019,Monday,,,0,12:15:00,
,02/11/2019,Monday,,,0,12:45:00,
,02/11/2019,Monday,,,0,13:15:00,
,02/11/2019,Monday,,,0,13:45:00,
,02/11/2019,Monday,,,0,14:15:00,
,02/11/2019,Monday,,,0,14:45:00,
,02/11/2019,Monday,,,0,15:15:00,
,02/11/2019,Monday,,,0,15:45:00,
,02/11/2019,Monday,,,0,16:15:00,
,02/11/2019,Monday,,,0,16:45:00,
,02/11/2019,Monday,,,0,17:15:00,
,02/11/2019,Monday,,,0,17:45:00,
,02/11/2019,Monday,,,0,18:15:00,
,02/11/2019,Monday,,,0,18:45:00,
,02/11/2019,Monday,,,0,19:15:00,
,02/11/2019,Monday,,,0,19:45:00,
,02/11/2019,Monday,,,0,20:15:00,
,02/11/2019,Monday,,,0,20:45:00,
,02/11/2019,Monday,,,0,21:15:00,
,02/12/2019,Tuesday,,,0,05:45:00,
,02/12/2019,Tuesday,,,0,06:15:00,
,02/12/2019,Tuesday,,,0,06:45:00,
,02/12/2019,Tuesday,,,0,07:15:00,
,02/12/2019,Tuesday,,,0,07:45:00,
,02/12/2019,Tuesday,,,0,08:15:00,
,02/12/2019,Tuesday,,,0,08:45:00,
,02/12/2019,Tuesday,,,0,09:15:00,
,02/12/2019,Tuesday,,,0,09:45:00,
,02/12/2019,Tuesday,,,0,10:15:00,
,02/12/2019,Tuesday,,,0,10:45:00,
,02/12/2019,Tuesday,,,0,11:15:00,
,02/12/2019,Tuesday,,,0,11:45:00,
,02/12/2019,Tuesday,,,0,12:15:00,
,02/12/2019,Tuesday,,,0,12:45:00,
,02/12/2019,Tuesday,,,0,13:15:00,
,02/12/2019,Tuesday,,,0,13:45:00,
,02/12/2019,Tuesday,,,0,14:15:00,
,02/12/2019,Tuesday,,,0,14:45:00,
,02/12/2019,Tuesday,,,0,15:15:00,
,02/12/2019,Tuesday,,,0,15:45:00,
,02/12/2019,Tuesday,,,0,16:15:00,
,02/12/2019,Tuesday,,,0,16:45:00,
,02/12/2019,Tuesday,,,0,17:15:00,
,02/12/2019,Tuesday,,,0,17:45:00,
,02/12/2019,Tuesday,,,0,18:15:00,
,02/12/2019,Tuesday,,,0,18:45:00,
,02/12/2019,Tuesday,,,0,19:15:00,
,02/12/2019,Tuesday,,,0,19:45:00,
,02/12/2019,Tuesday,,,0,20:15:00,
,02/12/2019,Tuesday,,,0,20:45:00,
,02/12/2019,Tuesday,,,0,21:15:00,
,02/13/2019,Wednesday,,,0,05:45:00,
,02/13/2019,Wednesday,,,0,06:15:00,
,02/13/2019,Wednesday,,,0,06:45:00,
,02/13/2019,Wednesday,,,0,07:15:00,
,02/13/2019,Wednesday,,,0,07:45:00,
,02/13/2019,Wednesday,,,0,08:15:00,
,02/13/2019,Wednesday,,,0,08:45:00,
,02/13/2019,Wednesday,,,0,09:15:00,
,02/13/2019,Wednesday,,,0,09:45:00,
,02/13/2019,Wednesday,,,0,10:15:00,
,02/13/2019,Wednesday,,,0,10:45:00,
,02/13/2019,Wednesday,,,0,11:15:00,
,02/13/2019,Wednesday,,,0,11:45:00,
,02/13/2019,Wednesday,,,0,12:15:00,
,02/13/2019,Wednesday,,,0,12:45:00,
,02/13/2019,Wednesday,,,0,13:15:00,
,02/13/2019,Wednesday,,,0,13:45:00,
,02/13/2019,Wednesday,,,0,14:15:00,
,02/13/2019,Wednesday,,,0,14:45:00,
,02/13/2019,Wednesday,,,0,15:15:00,
,02/13/2019,Wednesday,,,0,15:45:00,
,02/13/2019,Wednesday,,,0,16:15:00,
,02/13/2019,Wednesday,,,0,16:45:00,
,02/13/2019,Wednesday,,,0,17:15:00,
,02/13/2019,Wednesday,,,0,17:45:00,
,02/13/2019,Wednesday,,,0,18:15:00,
,02/13/2019,Wednesday,,,0,18:45:00,
,02/13/2019,Wednesday,,,0,19:15:00,
,02/13/2019,Wednesday,,,0,19:45:00,
,02/13/2019,Wednesday,,,0,20:15:00,
,02/13/2019,Wednesday,,,0,20:45:00,
,02/13/2019,Wednesday,,,0,21:15:00,
,02/14/2019,Thursday,,,0,05:45:00,
,02/14/2019,Thursday,,,0,06:15:00,
,02/14/2019,Thursday,,,0,06:45:00,
,02/14/2019,Thursday,,,0,07:15:00,
,02/14/2019,Thursday,,,0,07:45:00,
,02/14/2019,Thursday,,,0,08:15:00,
,02/14/2019,Thursday,,,0,08:45:00,
,02/14/2019,Thursday,,,0,09:15:00,
,02/14/2019,Thursday,,,0,09:45:00,
,02/14/2019,Thursday,,,0,10:15:00,
,02/14/2019,Thursday,,,0,10:45:00,
,02/14/2019,Thursday,,,0,11:15:00,
,02/14/2019,Thursday,,,0,11:45:00,
,02/14/2019,Thursday,,,0,12:15:00,
,02/14/2019,Thursday,,,0,12:45:00,
,02/14/2019,Thursday,,,0,13:15:00,
,02/14/2019,Thursday,,,0,13:45:00,
,02/14/2019,Thursday,,,0,14:15:00,
,02/14/2019,Thursday,,,0,14:45:00,
,02/14/2019,Thursday,,,0,15:15:00,
,02/14/2019,Thursday,,,0,15:45:00,
,02/14/2019,Thursday,,,0,16:15:00,
,02/14/2019,Thursday,,,0,16:45:00,
,02/14/2019,Thursday,,,0,17:15:00,
,02/14/2019,Thursday,,,0,17:45:00,
,02/14/2019,Thursday,,,0,18:15:00,
,02/14/2019,Thursday,,,0,18:45:00,
,02/14/2019,Thursday,,,0,19:15:00,
,02/14/2019,Thursday,,,0,19:45:00,
,02/14/2019,Thursday,,,0,20:15:00,
,02/14/2019,Thursday,,,0,20:45:00,
,02/14/2019,Thursday,,,0,21:15:00,
,02/15/2019,Friday,,,,05:45:00,
,02/15/2019,Friday,,,,06:15:00,
,02/15/2019,Friday,,,,06:45:00,
,02/15/2019,Friday,,,,07:15:00,
,02/15/2019,Friday,,,,07:45:00,
,02/15/2019,Friday,,,,08:15:00,
,02/15/2019,Friday,,,,08:45:00,
,02/15/2019,Friday,,,,09:15:00,
,02/15/2019,Friday,,,,09:45:00,
,02/15/2019,Friday,,0,,10:15:00,
,02/15/2019,Friday,,,,10:45:00,
,02/15/2019,Friday,,0,,11:15:00,
,02/15/2019,Friday,,,,11:45:00,
,02/15/2019,Friday,,1,,12:15:00,
,02/15/2019,Friday,,6,,12:45:00,
,02/15/2019,Friday,,,,13:15:00,
,02/15/2019,Friday,,,,13:45:00,
,02/15/2019,Friday,,,,14:15:00,
,02/15/2019,Friday,,,,14:45:00,
,02/15/2019,Friday,,,,15:15:00,
,02/15/2019,Friday,,,,15:45:00,
,02/15/2019,Friday,,1,,16:15:00,
,02/15/2019,Friday,,,,16:45:00,
,02/15/2019,Friday,,3,,17:15:00,
,02/15/2019,Friday,,4,,17:45:00,
4,02/15/2019,Friday,,,,18:15:00,
3,02/15/2019,Friday,,,,18:45:00,
,02/15/2019,Friday,,0,,19:15:00,
,02/15/2019,Friday,,,,19:45:00,
,02/15/2019,Friday,,3,,20:15:00,
,02/15/2019,Friday,,1,,20:45:00,
,02/15/2019,Friday,,2,,21:15:00,
,02/16/2019,Saturday,,,,05:45:00,
,02/16/2019,Saturday,,,,06:15:00,
,02/16/2019,Saturday,,,,06:45:00,
,02/16/2019,Saturday,,,,07:15:00,
,02/16/2019,Saturday,,,,07:45:00,
,02/16/2019,Saturday,,,,08:15:00,
,02/16/2019,Saturday,,,,08:45:00,
6,02/16/2019,Saturday,,,,09:15:00,
,02/16/2019,Saturday,,,,09:45:00,
10,02/16/2019,Saturday,,,,10:15:00,
14,02/16/2019,Saturday,,,,10:45:00,
12,02/16/2019,Saturday,,,,11:15:00,
,02/16/2019,Saturday,,,,11:45:00,
13,02/16/2019,Saturday,,,,12:15:00,
6,02/16/2019,Saturday,,,,12:45:00,
4,02/16/2019,Saturday,,,,13:15:00,
1,02/16/2019,Saturday,,,,13:45:00,
5,02/16/2019,Saturday,,,,14:15:00,
5,02/16/2019,Saturday,,,,14:45:00,
,02/16/2019,Saturday,,7,,15:15:00,
,02/16/2019,Saturday,,5,,15:45:00,
,02/16/2019,Saturday,,,,16:15:00,
,02/16/2019,Saturday,42,,,16:45:00,
,02/16/2019,Saturday,,,,17:15:00,
,02/16/2019,Saturday,23,,,17:45:00,
,02/16/2019,Saturday,,,,18:15:00,
,02/16/2019,Saturday,,,,18:45:00,
,02/16/2019,Saturday,,,,19:15:00,
,02/16/2019,Saturday,,,,19:45:00,
,02/16/2019,Saturday,,,,20:15:00,
,02/16/2019,Saturday,,,,20:45:00,
,02/16/2019,Saturday,,,,21:15:00,
,02/17/2019,Sunday,,,,05:45:00,
,02/17/2019,Sunday,,,,06:15:00,
,02/17/2019,Sunday,,,,06:45:00,
,02/17/2019,Sunday,,,,07:15:00,
,02/17/2019,Sunday,,4,,07:45:00,
2,02/17/2019,Sunday,,,,08:15:00,
4,02/17/2019,Sunday,,,,08:45:00,
3,02/17/2019,Sunday,,,,09:15:00,
1,02/17/2019,Sunday,,,,09:45:00,
0,02/17/2019,Sunday,,,,10:15:00,
1,02/17/2019,Sunday,,,,10:45:00,
13,02/17/2019,Sunday,,,,11:15:00,
7,02/17/2019,Sunday,,,,11:45:00,
,02/17/2019,Sunday,,,,12:15:00,
6,02/17/2019,Sunday,,,,12:45:00,
1,02/17/2019,Sunday,,,,13:15:00,
2,02/17/2019,Sunday,,,,13:45:00,
,02/17/2019,Sunday,,,,14:15:00,
10,02/17/2019,Sunday,,,,14:45:00,
,02/17/2019,Sunday,,13,,15:15:00,
,02/17/2019,Sunday,,,,15:45:00,
,02/17/2019,Sunday,17,,,16:15:00,
,02/17/2019,Sunday,28,,,16:45:00,
